member_id,account_age_days,kyc_completeness,avg_contribution,contribution_count,contribution_consistency,num_payment_methods,device_changes_30d,failed_login_attempts_30d,withdrawal_to_deposit_ratio,referral_count,days_since_last_activity,velocity_score,is_high_risk
3030,1789,1.0,81221.27,10,0.824,1,1,0,0.096,3,393,0.318,0
3031,1465,0.75,38592.62,4,0.505,1,1,0,0.778,0,345,0.374,0
3032,545,1.0,16056.13,12,1.0,3,0,0,0.355,1,241,0.263,0
3033,1126,1.0,179619.3,10,0.807,1,0,0,0.015,2,239,0.678,0
3034,222,0.75,41576.17,7,0.78,1,0,1,0.336,2,399,0.148,0
3035,200,1.0,96059.73,7,0.773,2,1,1,0.0,1,130,0.296,0
3036,1912,1.0,73456.86,6,0.861,2,1,0,0.341,1,254,0.137,0
3037,1605,0.75,29340.15,11,0.935,3,0,1,0.399,1,141,0.597,1
3038,309,1.0,124802.28,9,0.745,2,1,0,0.278,2,397,0.142,0
3039,566,1.0,25571.04,10,0.501,1,0,0,0.114,1,201,0.214,0
3040,396,0.5,56278.23,7,0.957,2,0,1,0.747,0,208,0.321,0
3041,790,1.0,50959.3,10,0.587,3,1,0,0.217,2,330,0.43,0
3042,583,1.0,54532.68,13,0.549,1,0,1,0.0,1,325,0.303,0
3043,656,1.0,110999.18,12,0.737,1,1,0,0.259,1,157,0.401,0
3044,1059,1.0,42410.09,4,0.659,3,0,1,0.593,1,200,0.0,0
3045,378,1.0,48682.57,10,0.826,3,2,0,0.705,0,135,0.57,0
3046,1765,0.75,50488.8,10,0.864,1,0,0,0.0,1,365,0.48,0
3047,1455,1.0,157893.58,9,0.656,3,0,0,0.091,0,19,0.417,0
3048,1521,1.0,91160.97,9,0.774,2,0,0,0.206,3,138,0.0,0
3049,339,1.0,9822.97,10,0.653,3,0,0,0.341,2,323,0.408,0
3050,1416,1.0,26393.68,10,0.903,2,2,1,0.0,2,211,0.228,0
3051,1672,0.75,44683.38,13,0.848,2,1,0,0.439,2,268,0.239,0
3052,351,0.5,109458.4,8,0.893,1,0,0,0.532,1,71,0.394,0
3053,1502,1.0,116681.08,6,0.693,2,1,0,0.079,1,318,0.699,0
3054,716,0.75,40523.99,5,0.802,2,0,0,0.288,0,322,0.86,0
3055,1575,1.0,25669.6,8,0.852,3,0,0,0.504,0,79,0.701,0
3056,957,1.0,36249.99,8,0.9,1,0,0,0.742,2,127,0.367,0
3057,1604,0.75,45917.13,8,0.883,1,1,1,0.564,4,213,0.805,1
3058,295,0.75,34318.36,6,0.725,3,0,0,0.17,0,3,0.77,0
3059,778,1.0,97709.95,11,0.52,1,1,0,0.413,0,107,0.418,1
3060,547,0.75,31720.88,12,0.85,1,1,0,0.241,0,84,0.0,0
3061,497,1.0,20205.67,8,0.84,2,0,0,0.113,1,197,0.187,0
3062,617,1.0,35642.43,15,0.53,2,2,0,0.424,4,361,0.0,0
3063,765,0.75,52888.32,6,0.919,1,1,0,0.421,1,271,0.283,1
3064,255,0.75,98947.19,10,0.781,2,0,1,0.298,0,172,0.418,0
3065,1414,1.0,18823.9,4,0.724,3,0,1,0.551,1,357,0.0,0
3066,1100,0.75,53134.36,10,0.793,3,0,0,0.229,1,50,0.623,0
3067,1658,1.0,54325.09,7,0.936,2,0,0,0.277,0,63,0.446,0
3068,1410,0.75,61851.08,13,1.0,2,1,0,0.349,0,245,0.0,0
3069,298,0.75,31697.54,7,0.739,2,0,1,0.38,2,239,0.454,0
3070,140,1.0,61102.51,9,0.704,2,1,1,0.069,1,376,0.0,0
3071,846,0.75,72155.8,8,0.872,2,0,0,0.772,1,352,0.921,0
3072,962,0.5,31422.97,7,0.482,2,1,0,0.468,0,294,0.08,0
3073,481,1.0,48633.74,10,0.922,2,0,0,0.3,1,179,0.164,0
3074,1564,1.0,37366.23,9,0.479,1,2,0,0.306,1,255,0.288,0
3075,1163,0.75,22625.4,10,0.475,2,2,1,0.281,1,130,0.428,1
3076,1496,0.75,13131.5,12,1.0,2,1,2,0.665,1,247,0.296,1
3077,218,1.0,25560.53,15,0.333,3,1,0,0.54,0,158,0.005,0
3078,1630,1.0,27110.4,7,1.0,2,0,2,0.459,1,203,0.419,0
3079,412,1.0,12931.86,9,1.0,2,0,0,0.92,1,171,0.252,0
3080,897,1.0,58253.55,4,0.818,1,0,1,0.448,1,168,0.248,0
3081,879,1.0,75760.37,10,0.871,1,0,0,0.075,3,249,0.797,0
3082,1641,1.0,36587.94,10,0.435,2,1,0,0.485,0,110,0.297,0
3083,554,0.75,40888.69,9,0.652,2,0,0,0.433,2,393,0.314,0
3084,482,1.0,28608.65,7,0.822,2,1,0,0.647,3,217,0.435,0
3085,679,1.0,39140.38,8,0.816,1,0,0,0.486,2,274,0.522,0
3086,722,1.0,61427.43,14,0.839,1,0,0,0.334,0,36,0.466,0
3087,364,1.0,53208.89,8,0.816,3,1,1,0.541,0,306,0.0,0
3088,353,0.75,38964.04,5,0.754,2,0,1,0.0,2,9,0.321,0
3089,463,1.0,27098.73,7,0.506,2,1,0,0.42,2,112,0.3,0
3090,935,1.0,71413.24,9,0.82,2,1,0,0.443,1,238,0.097,0
3091,687,1.0,29414.32,6,0.523,1,1,0,0.0,1,213,0.077,0
3092,784,1.0,13945.26,7,0.677,3,2,0,0.331,2,134,0.674,1
3093,1438,1.0,46516.55,8,1.0,2,0,1,0.134,2,11,0.429,0
3094,482,0.5,8028.96,4,0.437,2,0,0,0.191,2,319,0.262,0
3095,1819,1.0,51643.97,9,0.725,3,1,0,0.531,3,276,0.481,0
3096,1503,1.0,54433.47,12,0.924,1,1,0,0.042,1,308,0.702,0
3097,350,1.0,25333.94,11,0.878,1,0,0,0.243,1,127,0.528,0
3098,628,1.0,28408.54,8,0.811,3,0,0,0.068,1,344,0.737,0
3099,367,1.0,78570.22,13,0.615,3,0,0,0.356,3,71,0.464,0
3100,546,1.0,147997.86,10,1.0,2,0,0,0.384,1,194,0.57,0
3101,731,1.0,42624.58,12,0.505,1,0,0,0.0,1,10,0.342,0
3102,262,0.5,25766.49,10,0.889,3,0,0,0.215,0,340,0.699,0
3103,29,1.0,54787.45,11,0.781,1,0,0,0.253,1,110,0.821,0
3104,878,1.0,37802.02,8,0.593,2,0,0,0.329,3,264,0.447,0
3105,1402,1.0,52174.19,11,0.672,2,2,0,0.537,0,207,0.078,0
3106,606,1.0,46623.7,10,1.0,1,1,0,0.061,0,369,0.431,1
3107,1721,0.5,47491.86,11,0.518,3,2,1,0.198,2,37,0.377,1
3108,739,1.0,5433.33,16,0.398,2,0,0,0.628,3,186,0.568,1
3109,1801,1.0,28338.02,10,0.622,2,1,0,0.496,1,136,0.312,1
3110,472,1.0,26183.66,11,0.833,1,0,1,0.059,0,269,0.426,0
3111,1079,0.5,25879.71,6,1.0,3,1,0,0.271,1,71,0.55,0
3112,1526,1.0,64732.35,9,0.755,2,5,1,0.404,0,99,0.236,0
3113,119,0.75,15174.75,14,0.424,1,0,0,0.522,0,155,0.479,0
3114,1860,1.0,5466.55,13,0.769,2,0,0,0.38,2,322,0.459,0
3115,730,1.0,25406.66,10,0.921,2,0,0,0.402,0,53,0.0,0
3116,996,0.75,21248.56,10,0.814,2,0,0,0.408,0,293,0.365,0
3117,1257,1.0,42842.26,8,0.849,3,1,0,0.311,1,227,0.032,0
3118,1286,1.0,21116.47,6,0.376,2,3,0,0.0,0,256,0.746,0
3119,48,1.0,33675.51,18,0.482,1,1,0,0.174,1,207,0.249,0
3120,1734,0.5,29997.99,7,0.723,1,0,0,0.609,2,58,0.285,0
3121,1247,1.0,95584.94,7,0.977,3,1,0,0.515,2,134,0.599,0
3122,1997,0.75,21589.06,10,0.592,1,2,0,0.296,3,186,0.0,0
3123,943,1.0,62044.57,5,0.791,3,0,1,0.239,3,103,0.105,0
3124,1227,1.0,38771.07,9,0.783,2,2,0,0.115,0,392,0.719,0
3125,882,0.5,79750.68,12,0.541,3,0,1,0.084,1,175,0.384,0
3126,1779,1.0,115382.01,4,0.603,2,0,0,0.537,1,396,0.03,1
3127,1664,1.0,38310.39,10,0.745,3,2,1,0.221,0,12,0.205,0
3128,1817,1.0,8297.93,11,0.677,3,0,0,0.374,0,381,0.062,0
3129,1009,0.5,15275.52,13,0.914,1,1,0,0.902,0,123,0.231,0
3130,1583,0.75,12074.76,10,0.666,1,0,0,0.325,1,382,0.302,0
3131,718,1.0,28462.99,17,0.927,1,2,1,0.112,1,179,0.836,0
3132,922,0.75,24957.41,8,0.678,2,1,1,0.519,0,275,0.125,0
3133,1520,1.0,48307.6,10,0.755,1,0,2,0.569,1,107,0.05,0
3134,163,0.5,75571.92,7,0.91,1,1,0,0.0,2,258,0.325,0
3135,1421,0.75,7396.75,7,0.729,1,1,0,0.612,0,358,0.405,0
3136,32,1.0,41025.91,7,0.665,3,0,0,0.075,2,350,0.313,0
3137,1161,0.75,22107.64,10,0.736,1,1,0,0.703,0,296,0.382,1
3138,954,1.0,42107.78,9,0.929,3,0,0,0.619,2,183,0.802,0
3139,937,0.5,28558.19,7,0.816,2,0,0,0.332,1,104,0.12,1
3140,989,1.0,66998.02,11,0.321,1,0,0,0.089,1,127,0.348,0
3141,984,1.0,16279.98,10,0.606,1,0,1,0.575,1,98,0.751,1
3142,815,1.0,23316.39,19,0.607,2,0,0,0.405,2,349,0.83,0
3143,903,1.0,36299.31,6,0.867,2,0,0,0.107,1,2,0.484,0
3144,1136,1.0,30986.32,8,0.367,3,0,0,0.431,2,38,0.0,1
3145,1527,1.0,36127.73,10,0.806,3,0,0,0.018,0,105,0.597,0
3146,1104,0.75,9425.44,8,0.877,1,0,0,0.367,0,158,0.611,1
3147,1285,1.0,103966.38,9,0.877,2,0,1,0.372,1,396,0.489,0
3148,1673,0.5,26822.08,15,0.733,1,2,0,0.419,0,343,0.295,1
3149,1979,1.0,17289.68,10,0.427,2,2,1,0.603,2,80,0.221,0
3150,218,0.75,36951.37,13,0.699,2,1,0,0.176,3,322,0.633,0
3151,1426,1.0,41291.14,6,1.0,2,1,0,0.14,3,267,0.506,0
3152,451,1.0,134737.27,9,0.631,1,0,0,0.307,1,157,0.678,0
3153,394,1.0,83977.76,3,1.0,2,0,0,0.504,1,163,0.336,0
3154,1586,1.0,30484.53,10,0.912,1,0,0,0.248,2,168,0.52,0
3155,138,0.75,119293.21,10,0.721,2,0,0,0.0,1,327,0.139,0
3156,1695,0.75,104125.48,8,0.795,1,0,0,0.234,0,155,0.79,0
3157,1541,1.0,17437.5,7,0.825,1,0,0,0.34,1,395,0.85,0
3158,1989,1.0,155376.36,8,0.635,1,0,0,0.106,0,303,0.396,0
3159,1336,0.75,27212.88,10,0.667,3,0,0,0.0,3,166,0.0,0
3160,1745,1.0,44985.27,8,1.0,3,1,1,0.378,0,118,0.707,0
3161,237,1.0,93621.31,9,1.0,3,0,0,0.0,1,163,0.92,0
3162,1779,0.5,7438.14,9,0.674,3,0,1,0.542,1,199,0.317,1
3163,321,1.0,36149.69,6,0.594,1,0,0,0.876,0,385,0.314,0
3164,629,0.75,50228.77,15,0.431,1,0,0,0.076,1,109,0.315,0
3165,257,0.75,81862.61,5,1.0,3,2,0,0.388,2,49,0.33,0
3166,803,1.0,39803.46,16,0.955,3,1,0,0.375,1,326,0.678,0
3167,1498,0.75,7545.03,10,0.999,2,0,1,0.0,0,163,0.528,0
3168,536,1.0,134067.83,10,0.641,2,0,0,0.0,0,389,0.133,0
3169,1644,1.0,40894.89,8,0.628,1,0,0,0.0,0,221,0.331,0
3170,1212,1.0,51660.31,6,0.566,1,0,0,0.224,0,35,0.475,1
3171,1258,1.0,10520.06,8,0.118,3,0,0,0.91,1,189,0.242,0
3172,1877,1.0,101074.82,7,0.575,2,0,2,0.443,0,179,0.51,0
3173,864,1.0,27533.64,9,0.814,1,1,0,0.079,0,337,0.431,0
3174,689,1.0,22177.51,10,0.8,2,2,0,0.077,3,255,0.679,0
3175,1989,1.0,86295.3,10,0.627,3,0,0,0.129,1,97,0.588,0
3176,1114,1.0,11772.66,7,0.881,1,0,0,0.0,2,132,0.287,0
3177,1229,0.75,52207.11,13,0.615,3,0,0,0.079,0,13,0.411,0
3178,593,1.0,21604.78,7,0.904,2,1,0,0.415,1,90,0.208,0
3179,431,1.0,56728.37,4,0.901,3,0,0,0.243,1,158,0.916,0
3180,340,1.0,67703.75,5,0.914,2,1,0,0.198,2,29,0.57,0
3181,447,1.0,26745.83,6,0.765,3,0,0,0.508,1,94,0.052,0
3182,391,1.0,97128.79,14,0.587,2,0,0,0.018,1,194,0.341,0
3183,1493,0.75,40951.01,9,0.512,3,0,0,0.407,2,361,0.0,0
3184,116,1.0,135371.44,12,0.316,2,0,2,0.015,1,131,0.294,0
3185,1259,1.0,87028.55,7,0.901,1,0,0,0.508,0,236,0.419,0
3186,1898,0.5,44479.68,8,0.413,1,0,0,0.316,1,10,0.615,0
3187,1531,0.5,44237.1,6,0.723,2,0,0,0.341,0,142,0.651,0
3188,806,0.75,12957.12,10,0.794,2,1,0,0.266,1,217,0.058,0
3189,119,1.0,86216.16,15,0.536,2,1,0,0.436,2,101,0.444,0
3190,1668,1.0,24659.66,5,0.725,3,0,1,0.087,0,258,0.48,0
3191,7,1.0,48105.53,13,0.814,3,1,0,0.553,1,67,0.421,0
3192,1362,0.75,134575.26,9,0.695,2,0,0,0.236,1,382,0.024,0
3193,1342,1.0,95908.39,6,0.842,1,1,0,0.424,1,47,0.196,0
3194,384,1.0,18458.43,11,0.661,2,1,0,0.465,0,182,0.354,0
3195,1480,1.0,41123.94,6,0.694,3,0,1,0.109,1,222,0.593,0
3196,351,0.75,51749.72,9,0.572,2,1,0,0.424,3,144,0.168,1
3197,452,0.75,103927.76,8,0.723,2,0,0,0.114,2,174,0.261,0
3198,1624,1.0,93744.61,5,0.751,2,1,0,0.0,1,64,0.334,0
3199,1958,1.0,61646.74,7,0.565,3,1,1,0.348,0,114,0.0,0
3200,530,0.5,57549.1,18,0.836,3,1,1,0.841,3,293,0.301,0
3201,1842,1.0,40551.56,5,0.257,3,0,1,0.136,0,305,0.495,0
3202,1826,0.5,50654.54,7,0.966,1,2,0,0.428,2,2,0.156,0
3203,1539,0.5,33602.8,21,0.467,1,1,1,0.505,1,123,0.279,1
3204,280,1.0,72202.24,9,0.958,1,0,0,0.01,3,371,0.252,0
3205,599,1.0,59718.45,3,0.874,2,2,1,0.145,0,284,0.559,0
3206,1355,1.0,84105.12,13,0.953,1,3,1,0.612,2,96,0.0,1
3207,1998,1.0,82497.99,8,0.525,3,0,2,0.464,2,237,0.259,0
3208,1629,1.0,24561.16,7,0.709,3,2,1,0.318,1,50,0.78,0
3209,841,0.5,3983.51,9,0.809,3,0,1,0.0,1,38,0.679,1
3210,471,1.0,22992.98,14,0.836,1,1,0,0.156,1,224,0.661,0
3211,1920,1.0,50370.13,8,0.918,2,0,1,0.43,4,194,0.74,1
3212,553,1.0,33643.84,7,0.88,3,0,0,0.0,0,243,0.157,0
3213,685,1.0,32556.41,12,0.845,2,1,0,0.503,2,305,0.717,0
3214,1929,1.0,21821.2,11,0.848,1,1,1,0.583,2,249,0.0,1
3215,1123,0.75,55611.79,10,0.887,3,0,0,0.75,1,206,0.26,0
3216,529,0.75,7791.21,9,0.754,2,1,1,0.618,1,92,0.556,1
3217,11,1.0,61300.1,7,0.979,3,0,0,0.4,0,317,0.447,1
3218,860,1.0,62107.45,6,0.735,2,1,1,0.495,2,328,0.455,0
3219,1972,0.5,82842.36,9,0.412,2,0,0,0.211,0,194,0.157,0
3220,865,0.75,243236.46,6,0.999,3,0,0,0.162,1,26,0.0,0
3221,1399,1.0,3375.62,17,0.844,3,1,1,0.409,0,309,0.495,0
3222,506,0.5,60151.4,6,0.72,1,0,0,0.094,2,394,0.651,0
3223,1551,0.5,68749.64,7,0.773,1,0,0,0.193,2,55,0.426,0
3224,1551,1.0,23042.88,6,1.0,2,0,0,0.848,1,190,0.46,0
3225,1216,1.0,35534.4,12,0.77,3,0,0,0.115,2,94,0.491,0
3226,1543,1.0,27848.77,10,1.0,3,1,0,0.359,0,95,0.187,0
3227,1158,1.0,62912.87,12,0.844,1,0,1,0.0,2,100,0.359,0
3228,757,0.75,89099.15,5,0.677,3,0,0,0.094,0,240,0.101,0
3229,1476,1.0,14699.25,12,0.488,2,1,0,0.097,2,154,0.654,0
3230,1670,0.75,56124.49,6,0.768,3,1,0,0.269,0,158,0.0,0
3231,1682,0.75,101814.39,13,1.0,1,1,0,0.08,0,269,0.33,0
3232,426,1.0,24510.25,6,0.636,3,1,0,0.228,0,37,0.831,0
3233,1353,1.0,19661.16,8,0.823,2,2,1,0.172,1,103,0.516,0
3234,9,1.0,17704.96,5,1.0,2,0,0,0.249,0,93,0.113,0
3235,1144,0.75,20608.04,9,0.395,2,1,0,0.0,0,127,0.505,1
3236,1142,1.0,133027.31,10,0.83,1,0,0,0.0,1,281,0.599,0
3237,727,1.0,153628.2,6,0.861,3,0,0,0.493,1,101,0.439,0
3238,1988,1.0,110738.81,9,0.821,2,0,0,0.154,0,320,0.541,0
3239,1766,1.0,33086.82,10,0.409,2,2,0,0.347,1,84,0.09,0
3240,78,1.0,113608.17,12,0.598,1,1,0,0.395,3,188,0.225,0
3241,418,1.0,16784.03,9,0.333,1,1,1,0.316,1,399,0.482,1
3242,416,1.0,73422.64,7,0.486,3,2,0,0.0,0,215,0.317,1
3243,1795,1.0,26352.42,7,0.919,1,0,0,0.0,3,3,0.288,1
3244,1038,1.0,14809.76,8,0.684,2,0,0,0.192,2,177,0.144,0
3245,1458,1.0,54883.12,12,0.914,2,0,0,0.305,1,255,0.748,0
3246,1620,0.5,55864.67,12,0.903,1,2,0,0.646,1,67,0.423,1
3247,1535,0.75,59870.97,11,0.525,2,1,0,0.788,1,109,0.643,1
3248,178,1.0,64812.83,3,0.784,3,1,0,0.383,3,173,0.0,1
3249,281,1.0,52907.46,10,0.433,2,1,1,0.274,1,76,0.633,0
3250,791,1.0,38218.77,6,0.805,1,1,0,0.275,3,173,0.115,0
3251,677,0.5,43808.18,8,0.835,1,0,0,0.282,4,76,0.331,0
3252,1494,1.0,74141.08,5,0.705,2,0,1,0.123,1,296,0.447,0
3253,313,1.0,51475.93,12,0.414,3,0,0,0.633,0,78,0.894,1
3254,743,1.0,28812.4,11,0.452,2,1,0,0.191,1,25,0.853,1
3255,473,0.5,22710.97,10,1.0,3,0,1,0.38,2,385,0.382,1
3256,378,1.0,43526.78,8,0.874,3,1,1,0.376,2,100,0.505,0
3257,346,0.75,101497.61,9,0.694,1,0,0,0.0,2,69,0.249,0
3258,391,1.0,65521.62,6,0.942,2,0,0,0.038,1,228,0.41,0
3259,1129,0.75,105163.54,13,1.0,3,0,1,0.381,0,295,0.395,0
3260,820,0.5,32641.88,10,0.992,2,0,0,0.605,0,87,0.48,0
3261,871,0.5,48699.92,10,0.711,1,0,0,0.344,2,296,0.26,1
3262,959,1.0,54180.19,12,0.683,1,0,0,0.466,1,177,0.523,1
3263,1482,1.0,76528.6,9,0.909,1,0,1,0.022,1,60,0.492,0
3264,1723,1.0,32681.28,8,0.703,2,0,0,0.307,2,197,0.132,0
3265,1053,1.0,65397.94,6,0.99,3,1,0,0.006,2,384,0.373,0
3266,1284,1.0,97639.78,9,0.772,2,0,0,0.494,1,63,0.267,0
3267,1477,1.0,39846.28,7,0.909,2,0,0,0.311,1,152,0.909,0
3268,1381,1.0,20300.29,8,0.958,1,0,1,0.734,3,125,0.72,0
3269,269,1.0,99881.27,13,0.49,2,0,0,0.295,0,360,0.646,0
3270,1965,1.0,69658.72,9,0.779,2,0,0,0.0,2,236,0.276,0
3271,330,1.0,11711.95,7,0.98,1,1,0,0.382,3,284,0.861,0
3272,824,1.0,40571.47,13,0.589,2,0,0,0.185,1,307,0.314,0
3273,1305,0.75,138373.72,8,0.64,2,0,0,0.538,0,227,0.223,0
3274,807,1.0,61739.18,4,0.99,1,0,2,0.118,2,189,0.967,0
3275,487,0.75,43465.73,9,1.0,2,0,0,0.613,4,193,0.567,0
3276,1846,0.5,18089.03,7,0.046,1,1,0,0.0,0,5,0.204,0
3277,143,1.0,18043.67,6,0.99,2,0,1,0.653,0,369,0.303,0
3278,492,1.0,73285.15,7,0.285,1,0,0,0.0,0,268,0.595,0
3279,1986,1.0,19541.81,9,0.737,1,0,0,0.103,3,324,0.325,0
3280,1459,0.5,54464.17,8,0.473,2,0,0,0.47,1,145,0.378,1
3281,174,1.0,39755.35,9,0.64,1,1,0,0.835,2,397,0.821,0
3282,1509,1.0,52127.02,7,0.771,3,2,0,0.321,3,182,0.235,0
3283,1939,1.0,37185.43,8,0.856,3,2,0,0.0,1,56,0.284,0
3284,196,1.0,59734.93,7,1.0,1,1,0,0.0,3,364,1.0,0
3285,828,0.75,82490.4,15,0.481,2,0,0,0.538,0,254,0.52,0
3286,936,1.0,37664.17,9,0.981,2,0,0,0.712,1,168,0.526,0
3287,262,1.0,77610.48,8,0.694,2,1,1,0.573,0,131,0.786,0
3288,401,1.0,108251.04,7,0.699,3,0,0,0.342,2,365,0.545,0
3289,348,1.0,54140.89,14,1.0,3,1,0,0.109,1,207,0.732,0
3290,371,1.0,71998.54,9,0.918,2,1,1,0.428,0,108,0.049,0
3291,807,1.0,14851.09,5,0.414,3,1,0,0.387,0,164,0.524,0
3292,928,1.0,38274.23,12,0.734,3,1,0,0.794,0,277,0.36,0
3293,476,0.75,10384.5,12,0.6,3,0,0,0.429,3,357,0.53,0
3294,579,0.75,28292.58,6,0.663,1,0,0,0.521,5,173,0.0,0
3295,385,1.0,38656.14,9,0.724,3,0,0,0.27,1,226,0.043,0
3296,1592,1.0,146252.85,7,0.843,2,1,0,0.053,1,375,0.39,0
3297,424,1.0,22984.66,10,0.499,3,1,2,0.29,3,177,0.589,0
3298,1815,1.0,41967.64,5,0.706,2,0,1,0.0,2,296,0.075,0
3299,1078,1.0,19586.17,8,0.671,3,1,0,0.295,1,310,0.264,0
3300,1605,1.0,36187.87,9,0.827,1,0,0,0.378,0,101,0.491,0
3301,1273,1.0,60431.89,10,0.739,3,0,1,0.16,3,59,0.377,0
3302,532,1.0,67440.2,8,0.938,2,0,1,0.388,0,182,0.66,0
3303,1203,1.0,32544.0,8,0.802,1,0,0,0.568,1,235,0.686,0
3304,548,1.0,25847.17,6,0.871,2,1,0,0.332,1,367,0.138,0
3305,238,1.0,117719.98,7,0.797,2,0,1,0.275,1,145,0.38,0
3306,510,1.0,30657.54,5,0.52,1,0,0,0.201,0,266,0.27,0
3307,552,1.0,5073.06,8,0.675,1,2,0,0.235,0,179,0.718,0
3308,270,1.0,97992.73,13,0.616,2,1,0,0.793,3,345,0.626,1
3309,48,0.5,6651.6,9,0.902,3,0,0,0.101,0,129,0.168,0
3310,1887,1.0,98093.78,6,0.92,2,0,0,0.141,0,127,0.746,0
3311,1027,1.0,10607.99,9,0.734,2,1,0,0.536,0,185,0.071,0
3312,804,0.5,12886.81,2,0.779,2,1,2,0.107,0,304,0.286,0
3313,1859,1.0,16352.55,12,0.434,3,0,0,0.52,0,84,0.13,0
3314,450,1.0,28710.93,7,0.672,2,1,0,0.066,1,54,0.288,0
3315,806,1.0,98738.87,7,0.25,2,1,0,0.297,2,218,0.0,0
3316,1693,1.0,16828.41,6,0.912,3,0,0,0.532,3,341,0.4,0
3317,1264,0.75,60305.35,5,1.0,3,0,0,0.0,1,343,0.0,0
3318,798,0.75,51214.77,7,0.643,3,1,0,0.483,0,218,0.28,0
3319,512,1.0,44915.43,9,0.796,3,0,0,0.525,0,217,0.689,0
3320,71,1.0,86633.04,11,0.833,2,0,0,0.234,3,21,0.441,0
3321,171,1.0,47738.07,4,0.523,1,0,0,0.62,2,111,0.958,0
3322,324,1.0,50482.11,11,0.724,2,1,0,0.257,1,107,0.67,0
3323,1573,1.0,71553.91,8,0.844,2,2,1,0.274,1,379,0.664,0
3324,1278,0.75,29516.03,6,0.784,2,0,0,0.479,0,198,0.263,0
3325,867,1.0,42282.57,9,0.762,3,1,2,0.608,0,141,0.331,0
3326,1566,0.75,54076.04,5,0.691,2,0,0,0.0,1,206,0.533,0
3327,322,1.0,80986.1,9,0.587,1,0,0,0.0,2,308,0.275,0
3328,422,0.75,38239.89,9,0.885,1,1,0,0.0,1,296,0.404,0
3329,786,1.0,41722.97,10,1.0,1,1,0,0.456,3,201,0.683,0
3330,1834,1.0,59311.12,8,0.349,2,1,0,0.355,1,221,0.436,0
3331,1228,1.0,38805.45,9,0.319,3,1,1,0.0,0,256,0.038,0
3332,1702,0.75,23472.8,14,0.507,1,0,0,0.785,0,314,0.573,0
3333,497,0.75,71465.63,12,0.662,3,0,1,0.442,2,76,0.295,0
3334,1696,1.0,47935.39,10,0.698,1,2,0,0.235,0,325,0.269,0
3335,145,1.0,31377.4,8,0.775,1,1,0,0.426,1,305,1.0,0
3336,456,0.5,16323.54,9,0.764,1,0,0,0.222,0,242,0.438,0
3337,1046,1.0,6817.97,10,0.722,2,0,0,0.573,1,226,0.925,0
3338,102,1.0,61505.49,7,1.0,1,0,0,0.637,1,86,0.213,0
3339,1716,1.0,23003.12,11,0.565,1,0,0,0.692,3,207,0.233,0
3340,1734,0.75,9941.75,7,0.931,1,0,0,0.422,1,262,0.282,0
3341,1083,1.0,20680.22,11,1.0,3,2,0,0.328,1,50,0.376,0
3342,612,0.75,53891.19,7,0.456,2,1,0,0.559,0,175,0.325,0
3343,198,0.75,22810.94,11,0.36,1,1,0,0.725,2,103,0.153,1
3344,1238,1.0,54685.88,9,0.787,1,0,1,0.235,1,30,0.636,0
3345,1075,1.0,27099.47,4,0.879,1,0,0,0.664,0,365,0.425,0
3346,1520,1.0,42079.93,11,0.757,3,0,1,0.163,0,190,0.612,0
3347,1205,1.0,44902.13,12,0.325,2,1,0,0.104,2,114,0.481,0
3348,257,0.75,68803.47,8,0.413,1,0,0,0.393,2,324,1.0,0
3349,244,0.75,70325.25,5,0.648,1,0,0,0.116,1,37,0.438,1
3350,1561,1.0,43142.34,5,0.833,3,1,0,0.0,2,174,0.646,0
3351,318,1.0,18883.4,14,0.679,3,1,1,0.253,1,241,0.725,0
3352,1877,1.0,93067.22,15,0.793,3,1,1,0.905,1,146,0.11,0
3353,212,0.5,30854.48,11,0.787,2,1,0,0.0,1,248,0.139,1
3354,1457,0.75,2952.28,10,0.936,3,0,0,0.517,0,77,0.153,0
3355,1950,0.5,52438.07,12,0.518,2,1,0,0.237,0,118,0.31,0
3356,883,1.0,53993.61,11,0.768,1,1,0,0.125,1,222,0.326,0
3357,114,1.0,31865.25,9,1.0,2,3,0,0.09,1,25,0.461,1
3358,1753,1.0,10673.42,8,0.592,3,0,0,0.325,1,102,0.801,1
3359,375,1.0,8448.56,5,0.625,2,1,1,0.23,4,194,0.003,0
3360,1055,0.75,33806.33,7,0.767,1,1,1,0.452,2,248,0.016,0
3361,1969,1.0,17241.96,5,0.539,2,1,1,0.853,2,290,0.257,0
3362,1489,0.5,80796.7,10,0.517,1,0,1,0.359,0,2,0.158,0
3363,93,1.0,32754.22,7,0.681,2,1,0,0.148,1,32,0.025,0
3364,1641,1.0,29614.88,8,0.701,1,0,0,0.398,1,144,0.317,0
3365,323,1.0,136315.74,8,0.9,1,0,0,0.14,6,360,0.46,0
3366,1498,0.75,3658.58,15,0.571,2,0,0,0.185,0,303,0.383,0
3367,1242,1.0,41801.05,14,0.756,3,0,0,0.13,0,283,0.262,0
3368,576,1.0,7085.0,8,0.997,1,0,0,0.539,0,11,0.404,0
3369,847,0.75,99674.5,12,0.985,1,1,0,0.519,1,199,0.0,0
3370,236,0.75,9737.16,5,0.728,3,1,0,0.257,0,40,0.577,1
3371,1973,1.0,55582.47,11,0.788,3,0,0,0.0,1,318,0.402,0
3372,477,0.75,49961.74,9,0.569,2,0,0,0.078,3,387,0.492,1
